College Name,Location,Rating,Reviews,NIRF Ranking,College URL
"Department of Pharmaceutical Sciences, Mahatma Gandhi University, Cheruvandoor Campus, Kottayam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-mahatma-gandhi-university-cheruvandoor-campus-kottayam/mpharma-pharmacology-course
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur/mpharma-pharmaceutics-course
"Department of Pharmaceutical Sciences, Regional Institute of Medical Sciences and Research, Kottayam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-regional-institute-of-medical-sciences-and-research-kottayam/mpharma-pharmaceutics-course
"Department of Pharmaceutical Sciences, Saurashtra University, Rajkot",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-saurashtra-university-rajkot/phd-pharmacy-course
"Department of Pharmaceutical Sciences, University of Kashmir, Srinagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-university-of-kashmir-srinagar/mpharm-pharmaceutical-sciences-course
"Department of Pharmaceutical Technology, JIS University, Kolkata",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-technology-jis-university-kolkata/mpharma-pharmaceutical-chemistry-course
"Department of Pharmacy, Barkatullah University, Bhopal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmacy-barkatullah-university-bhopal/mpharma-pharmaceutics-course
"Department of Pharmacy, Mahatma Jyotiba Phule Rohilkhand University, Bareilly",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmacy-mahatma-jyotiba-phule-rohilkhand-university-bareilly/mpharma-pharmaceutical-chemistry-course
"Department of Physical Oceanography, Cochin University of Science and Technology, Kochi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-physical-oceanography-cochin-university-of-science-and-technology-kochi/msc-oceanography-course
"Department of Polymer Science and Rubber Technology, Cochin University of Science and Technology, Ernakulam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-polymer-science-and-rubber-technology-cochin-university-of-science-and-technology-ernakulam/mtech-polymer-science-and
"Department of Ship Technology, Cochin University of Science and Technology, Ernakulam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-ship-technology-cochin-university-of-science-and-technology-ernakulam/mtech-computer-aided-structural-analysis-and-de
"Department of Studies and Research in Business Administration, Tumkur University, Tumkur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-studies-and-research-in-business-administration-tumkur-university-tumkur/phd-management-course
"Department of Studies in Computer Science, University of Mysore, Mysore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-studies-in-computer-science-university-of-mysore-mysore/mtech-computer-science-and-technology-course
"Department of Technology, Savitribai Phule Pune University, Pune",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-technology-savitribai-phule-pune-university-pune/mtech-aviation-technology-course
"Department of Technology, Shivaji University, Kolhapur",N/A,4.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-technology-shivaji-university-kolhapur/mtech-computer-science-and-technology-course
"DIST Angamaly - De Paul Institute of Science and Technology, Angamaly",N/A,3.7/5,2 Reviews,N/A,https://www.careers360.com/colleges/de-paul-institute-of-science-and-technology-angamaly/mca-course
"Deshbandhu College, New Delhi",N/A,4.0/5,110 Reviews,N/A,https://www.careers360.com/colleges/deshbandhu-college-new-delhi/msc-mathematics-course
"Desh Bhagat College, Bardwal",N/A,4.8/5,7 Reviews,N/A,https://www.careers360.com/colleges/desh-bhagat-college-bardwal/msc-mathematics-course
"Desh Bhagat Foundation Group of Institutions, Moga",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/desh-bhagat-foundation-group-of-institutions-moga/msc-fashion-technology-course
"Desh Bhagat Institute of Nursing, Amloh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/desh-bhagat-institute-of-nursing-amloh/msc-community-health-nursing-course
"Desh Bhagat University, Mandi Gobindgarh",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/desh-bhagat-institute-of-nursing-amloh/msc-community-health-nursing-course
"Desh Bhagat University School of Ayurveda and Research, Gobindgarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/desh-bhagat-university-school-of-ayurveda-and-research-gobindgarh/phd-ayurveda-course
"Desh Bhagat University School of Law, Gobindgarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/desh-bhagat-university-school-of-law-gobindgarh/phd-law-course
"Design Academy, Delhi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/design-academy-delhi/msc-fashion-design-and-management-course
"DE Society's Brijlal Jindal College of Physiotherapy, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/de-societys-brijlal-jindal-college-of-physiotherapy-pune/mpt-community-physiotherapy-course
"DE Society's Smt Subhadra K Jindal College of Nursing, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/de-societys-smt-subhadra-k-jindal-college-of-nursing-pune/msc-medical-surgical-nursing-course
DES Pune University,N/A,N/A,N/A,N/A,https://www.careers360.com/university/des-pune-university/msc-computer-science-course
"DES's Chintamanrao Institute of Management Development and Research, Sangli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dess-chintamanrao-institute-of-management-development-and-research-sangli/mca-course
"DAMCOP Chelembra - Devaki Amma Memorial College of Pharmacy, Chelembra",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devaki-amma-memorial-college-of-pharmacy-chelembra/mpharma-pharmaceutics-course
"Deva Matha College, Kottayam",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/deva-matha-college-kottayam/phd-malayalam-course
"Devanga Arts College, Virudhunagar",N/A,3.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/devanga-arts-college-virudhunagar/msc-chemistry-self-finance-course
"Devaswom Board College, Keezhoor",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devaswom-board-college-keezhoor/msc-electronics-course
"Devaswom Board College, Thalayolaparambu",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/devaswom-board-college-thalayolaparambu/msc-mathematics-course
"Devaswom Board Pampa College, Parumala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devaswom-board-pampa-college-parumala/msc-mathematics-course-2
"DBGI Saharanpur - Dev Bhoomi Group of Institutions, Saharanpur",N/A,4.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/dev-bhoomi-group-of-institutions-saharanpur/mca-course
"Dev Bhoomi Institute of Management Studies, Dehradun",N/A,3.9/5,21 Reviews,N/A,https://www.careers360.com/colleges/dev-bhoomi-institute-of-management-studies-dehradun/mca-course
"Dev Bhoomi Institute of Pharmacy and Research, Dehradun",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dev-bhoomi-institute-of-pharmacy-and-research-dehradun/mpharma-pharmaceutics-course
"Dev Bhoomi School of Journalism and Liberal Arts, Dehradun",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dev-bhoomi-school-of-journalism-and-liberal-arts-dehradun/phd-economics-course
"Dev Bhoomi Uttarakhand University, Dehradun",N/A,4.4/5,8 Reviews,N/A,https://www.careers360.com/colleges/dev-bhoomi-institute-of-management-studies-dehradun/mca-course
"Dev Bhumy Institute of Engineering and Technology, Una",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dev-bhumy-institute-of-engineering-and-technology-una/mtech-civil-engineering-course
"Devchand College, Arjunnagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devchand-college-arjunnagar/msc-physics-course
"Devchand Dalsingar Bhartiya Vidhyapith College, Ghazipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devchand-dalsingar-bhartiya-vidhyapith-college-ghazipur/msc-botany-course
"Devi Ahilya College of Paramedical Science and Associated Hospital, Indore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devi-ahilya-college-of-paramedical-science-and-associated-hospital-indore/master-in-medical-lab-technology-course-2
"DAVV - Devi Ahilya Vishwavidyalaya, Indore",N/A,4.2/5,96 Reviews,N/A,https://www.careers360.com/colleges/chameli-devi-institute-of-professional-studies-indore/mca-course
"Devi Charan Baruah Girls College, Jorhat",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devi-charan-baruah-girls-college-jorhat/msc-life-sciences-course
"Dev Indrawati Mahavidyalaya, Ambedkar Nagar",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/dev-indrawati-mahavidyalaya-ambedkar-nagar/msc-botany-course
"Devineni Venkata Ramana and Dr Hima Sekhar MIC College of Technology, Krishna",N/A,3.8/5,10 Reviews,N/A,https://www.careers360.com/colleges/devineni-venkata-ramana-and-dr-hima-sekhar-mic-college-of-technology-krishna/mca-course
"Dev International College, Alwar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dev-international-college-alwar/msc-chemistry-course
"Dev Kanya PG College, Tonk",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dev-kanya-pg-college-tonk/msc-geography-course
"Devki Devi Jain Memorial College for Women, Ludhiana",N/A,4.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/devki-devi-jain-memorial-college-for-women-ludhiana/msc-information-technology-course
"Devki Mahavir Homeopathic College and Hospital, Garhwa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devki-mahavir-homeopathic-college-and-hospital-garhwa/msc-medical-anatomy-course
"Devraj Group's Technical Campus, Firozpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devraj-groups-technical-campus-firozpur/mca-course
"Dev Samaj College for Women, Ferozepur",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/dev-samaj-college-for-women-ferozepur/msc-mathematics-course
"Dev Sanskriti Vishwavidyalaya, Durg",N/A,N/A,N/A,N/A,https://www.careers360.com/university/dev-sanskriti-vishwavidyalaya-durg/mtech-computer-science-engineering-course
"Dev Sanskriti Vishwavidyalaya, Haridwar",N/A,4.6/5,7 Reviews,N/A,https://www.careers360.com/university/dev-sanskriti-vishwavidyalaya-haridwar/msc-yoga-therapy-course
"Devsthali Vidyapeeth, Udham Singh Nagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devsthali-vidyapeeth-udham-singh-nagar/mpharma-pharmaceutics-course
"Devta Mahavidhyalaya, Morna",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/devta-mahavidhyalaya-morna/msc-mathematics-course
"DIMS Meerut - Dewan Institute of Management Studies, Partapur",N/A,3.8/5,9 Reviews,N/A,https://www.careers360.com/colleges/dewan-institute-of-management-studies-partapur/mca-course
"Dewan VS Institute of Engineering and Technology, Meerut",N/A,4.7/5,6 Reviews,N/A,https://www.careers360.com/colleges/dewan-vs-institute-of-engineering-and-technology-meerut/mca-course
"DGB Dayanand Law College, Solapur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dgb-dayanand-law-college-solapur/phd-law-course
"D G Ruparel College of Arts Science and Commerce, Mumbai",N/A,3.9/5,9 Reviews,N/A,https://www.careers360.com/colleges/d-g-ruparel-college-of-arts-science-and-commerce-mumbai/msc-analytical-chemistry-course
"Dhanaji Nana Chaudhari Vidya Prabodhini's Shirish Madhukarrao Chaudhari College, Jalgaon",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanaji-nana-chaudhari-vidya-prabodhinis-shirish-madhukarrao-chaudhari-college-jalgaon/msc-computer-science-course
"DCE Chennai - Dhanalakshmi College of Engineering, Chennai",N/A,3.6/5,5 Reviews,N/A,https://www.careers360.com/colleges/dhanalakshmi-college-of-engineering-chennai/me-cad-cam-course
"Dhanalakshmi Srinivasan Arts and Science College, Mamallapuram",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-arts-and-science-college-mamallapuram/msc-computer-science-course
"Dhanalakshmi Srinivasan College of Arts and Science for Women, Perambalur",N/A,4.3/5,4 Reviews,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-college-of-arts-and-science-for-women-perambalur/mca-course
"DSCET Chennai - Dhanalakshmi Srinivasan College of Engineering and Technology, Chennai",N/A,3.8/5,7 Reviews,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-college-of-engineering-and-technology-chennai/mca-course
"Dhanalakshmi Srinivasan College of Engineering, Perambalur",N/A,3.4/5,6 Reviews,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-college-of-engineering-perambalur/mca-course
"Dhanalakshmi Srinivasan College of Nursing, Perambalur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-college-of-nursing-perambalur/msc-child-health-nursing-course
"Dhanalakshmi Srinivasan College of Pharmacy, Perambalur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-college-of-pharmacy-perambalur/mpharma-in-pharmaceutical-chemistry-course
"Dhanalakshmi Srinivasan Engineering College, Perambalur",N/A,4.0/5,13 Reviews,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-engineering-college-perambalur/mca-course
"Dhanalakshmi Srinivasan Medical College and Hospital, Perambalur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanalakshmi-srinivasan-medical-college-and-hospital-perambalur/ms-general-surgery-course
"Dhanalakshmi Srinivasan University, Tiruchirappalli",N/A,N/A,N/A,N/A,https://www.careers360.com/university/dhanalakshmi-srinivasan-university-tiruchirappalli/mtech-computer-science-and-engineering-course
"Dhanauri College, Dhanauri",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dhanauri-college-dhanauri/msc-botany-course
"DIET Vijayawada - Dhanekula Institute of Engineering and Technology, Vijayawada",N/A,3.7/5,9 Reviews,N/A,https://www.careers360.com/colleges/dhanekula-institute-of-engineering-and-technology-vijayawada/mtech-computer-science-engineering-course
"Dhaneswar Rath Institute of Engineering and Management Studies, Khordha",N/A,4.5/5,4 Reviews,N/A,https://www.careers360.com/colleges/dhaneswar-rath-institute-of-engineering-and-management-studies-khordha/mtech-mechanical-system-design-course
"Dhanraj Baid Jain College, Chennai",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/dhanraj-baid-jain-college-chennai/phd-physical-education-part-time-course
